performance_path,piece_id,composer,title,class_id,class_name,count,ratio,token_count
Beethoven/Piano_Sonatas/23-1/Duepree01.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,2,MID,6712,0.2642935895416601,25396
Beethoven/Piano_Sonatas/23-1/Duepree01.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,3,HIGH,4883,0.1922743739171523,25396
Beethoven/Piano_Sonatas/23-1/Duepree01.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,4,FULL,8422,0.33162702787840603,25396
Beethoven/Piano_Sonatas/23-1/Duepree05M.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,0,ZERO,4322,0.16986322905203585,25444
Beethoven/Piano_Sonatas/23-1/Duepree05M.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,1,LOW,1360,0.053450715296337055,25444
Beethoven/Piano_Sonatas/23-1/Duepree05M.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,2,MID,5995,0.2356154692658387,25444
Beethoven/Piano_Sonatas/23-1/Duepree05M.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,3,HIGH,5615,0.22068071058009747,25444
Beethoven/Piano_Sonatas/23-1/Duepree05M.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,4,FULL,8152,0.32038987580569095,25444
Beethoven/Piano_Sonatas/23-1/Gintov01.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,0,ZERO,4302,0.16825719649561952,25568
Beethoven/Piano_Sonatas/23-1/Gintov01.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,1,LOW,1841,0.0720040675844806,25568
Beethoven/Piano_Sonatas/23-1/Gintov01.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,2,MID,1715,0.06707603254067585,25568
Beethoven/Piano_Sonatas/23-1/Gintov01.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,3,HIGH,774,0.03027221526908636,25568
Beethoven/Piano_Sonatas/23-1/Gintov01.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,4,FULL,16936,0.6623904881101377,25568
Beethoven/Piano_Sonatas/23-1/Guo03M.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,0,ZERO,1317,0.05172820109976434,25460
Beethoven/Piano_Sonatas/23-1/Guo03M.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,1,LOW,10146,0.39850746268656717,25460
Beethoven/Piano_Sonatas/23-1/Guo03M.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,2,MID,1782,0.06999214454045562,25460
Beethoven/Piano_Sonatas/23-1/Guo03M.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,3,HIGH,458,0.017989002356637862,25460
Beethoven/Piano_Sonatas/23-1/Guo03M.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,4,FULL,11757,0.461783189316575,25460
Beethoven/Piano_Sonatas/23-1/Huangci02.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,0,ZERO,3039,0.1190644099670898,25524
Beethoven/Piano_Sonatas/23-1/Huangci02.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,1,LOW,2360,0.09246199655226453,25524
Beethoven/Piano_Sonatas/23-1/Huangci02.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,2,MID,5425,0.21254505563391318,25524
Beethoven/Piano_Sonatas/23-1/Huangci02.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,3,HIGH,2390,0.09363736091521704,25524
Beethoven/Piano_Sonatas/23-1/Huangci02.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,4,FULL,12310,0.48229117693151546,25524
Beethoven/Piano_Sonatas/23-1/JIA02.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,0,ZERO,844,0.033835792174470816,24944
Beethoven/Piano_Sonatas/23-1/JIA02.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,1,LOW,4825,0.19343329057087877,24944
Beethoven/Piano_Sonatas/23-1/JIA02.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,2,MID,2744,0.11000641436818473,24944
Beethoven/Piano_Sonatas/23-1/JIA02.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,3,HIGH,3031,0.12151218729955099,24944
Beethoven/Piano_Sonatas/23-1/JIA02.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,4,FULL,13500,0.5412123155869147,24944
Beethoven/Piano_Sonatas/23-1/KARYAG01.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,0,ZERO,4013,0.15697856360506962,25564
Beethoven/Piano_Sonatas/23-1/KARYAG01.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,1,LOW,4257,0.16652323580034423,25564
Beethoven/Piano_Sonatas/23-1/KARYAG01.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,2,MID,4763,0.18631669535283993,25564
Beethoven/Piano_Sonatas/23-1/KARYAG01.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,3,HIGH,3534,0.13824127679549367,25564
Beethoven/Piano_Sonatas/23-1/KARYAG01.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,4,FULL,8997,0.35194022844625256,25564
Beethoven/Piano_Sonatas/23-1/Ladid01.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,0,ZERO,3503,0.1368359375,25600
Beethoven/Piano_Sonatas/23-1/Ladid01.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,1,LOW,784,0.030625,25600
Beethoven/Piano_Sonatas/23-1/Ladid01.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,2,MID,13484,0.52671875,25600
Beethoven/Piano_Sonatas/23-1/Ladid01.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,3,HIGH,3384,0.1321875,25600
Beethoven/Piano_Sonatas/23-1/Ladid01.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,4,FULL,4445,0.1736328125,25600
Beethoven/Piano_Sonatas/23-1/LiuC02M.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,0,ZERO,3777,0.15256907416383908,24756
Beethoven/Piano_Sonatas/23-1/LiuC02M.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,1,LOW,1074,0.043383422200678624,24756
Beethoven/Piano_Sonatas/23-1/LiuC02M.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,2,MID,2262,0.0913717886572952,24756
Beethoven/Piano_Sonatas/23-1/LiuC02M.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,3,HIGH,822,0.0332040717401842,24756
Beethoven/Piano_Sonatas/23-1/LiuC02M.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,4,FULL,16821,0.6794716432380029,24756
Beethoven/Piano_Sonatas/23-1/Mizumoto06M.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,0,ZERO,3069,0.12853911878036522,23876
Beethoven/Piano_Sonatas/23-1/Mizumoto06M.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,1,LOW,2983,0.12493717540626571,23876
Beethoven/Piano_Sonatas/23-1/Mizumoto06M.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,2,MID,4192,0.17557379795610656,23876
Beethoven/Piano_Sonatas/23-1/Mizumoto06M.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,3,HIGH,1213,0.05080415479979896,23876
Beethoven/Piano_Sonatas/23-1/Mizumoto06M.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,4,FULL,12419,0.5201457530574636,23876
Beethoven/Piano_Sonatas/23-1/Na01.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,0,ZERO,5253,0.20216286945812809,25984
Beethoven/Piano_Sonatas/23-1/Na01.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,1,LOW,4506,0.17341440886699508,25984
Beethoven/Piano_Sonatas/23-1/Na01.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,2,MID,5792,0.2229064039408867,25984
Beethoven/Piano_Sonatas/23-1/Na01.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,3,HIGH,1473,0.0566887315270936,25984
Beethoven/Piano_Sonatas/23-1/Na01.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,4,FULL,8960,0.3448275862068966,25984
Beethoven/Piano_Sonatas/23-1/Teo02M.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,0,ZERO,7853,0.3145729850985419,24964
Beethoven/Piano_Sonatas/23-1/Teo02M.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,1,LOW,3033,0.12149495273193399,24964
Beethoven/Piano_Sonatas/23-1/Teo02M.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,2,MID,3734,0.1495753885595257,24964
Beethoven/Piano_Sonatas/23-1/Teo02M.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,3,HIGH,888,0.0355712225604871,24964
Beethoven/Piano_Sonatas/23-1/Teo02M.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,4,FULL,9456,0.3787854510495113,24964
Beethoven/Piano_Sonatas/23-1/Tran01.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,0,ZERO,4622,0.18032147315855182,25632
Beethoven/Piano_Sonatas/23-1/Tran01.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,1,LOW,2457,0.09585674157303371,25632
Beethoven/Piano_Sonatas/23-1/Tran01.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,2,MID,5561,0.21695536828963796,25632
Beethoven/Piano_Sonatas/23-1/Tran01.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,3,HIGH,2501,0.09757334581772784,25632
Beethoven/Piano_Sonatas/23-1/Tran01.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,4,FULL,10491,0.4092930711610487,25632
Beethoven/Piano_Sonatas/23-1/Yeletskiy01.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,0,ZERO,5065,0.2005464048146975,25256
Beethoven/Piano_Sonatas/23-1/Yeletskiy01.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,1,LOW,5053,0.2000712701932214,25256
Beethoven/Piano_Sonatas/23-1/Yeletskiy01.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,2,MID,5204,0.20605004751346215,25256
Beethoven/Piano_Sonatas/23-1/Yeletskiy01.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,3,HIGH,1405,0.05563034526449161,25256
Beethoven/Piano_Sonatas/23-1/Yeletskiy01.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,4,FULL,8529,0.3377019322141273,25256
Beethoven/Piano_Sonatas/23-1/Yi02M.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,0,ZERO,4342,0.17219225888324874,25216
Beethoven/Piano_Sonatas/23-1/Yi02M.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,1,LOW,3227,0.12797430203045684,25216
Beethoven/Piano_Sonatas/23-1/Yi02M.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,2,MID,6140,0.24349619289340102,25216
Beethoven/Piano_Sonatas/23-1/Yi02M.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,3,HIGH,909,0.03604854060913706,25216
Beethoven/Piano_Sonatas/23-1/Yi02M.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,4,FULL,10598,0.42028870558375636,25216
Beethoven/Piano_Sonatas/23-1/Yu01.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,0,ZERO,1663,0.06550338742713092,25388
Beethoven/Piano_Sonatas/23-1/Yu01.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,1,LOW,3698,0.1456593666299039,25388
Beethoven/Piano_Sonatas/23-1/Yu01.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,2,MID,3558,0.14014495037025365,25388
Beethoven/Piano_Sonatas/23-1/Yu01.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,3,HIGH,838,0.03300772018276351,25388
Beethoven/Piano_Sonatas/23-1/Yu01.mid,piece_43644711e20c28f4,Beethoven,Piano_Sonatas_23-1,4,FULL,15631,0.615684575389948,25388
Beethoven/Piano_Sonatas/24-1_no_2_repeat/DeTurck06M.mid,piece_d360d773df363493,Beethoven,Piano_Sonatas_24-1,0,ZERO,1978,0.17755834829443448,11140
Beethoven/Piano_Sonatas/24-1_no_2_repeat/DeTurck06M.mid,piece_d360d773df363493,Beethoven,Piano_Sonatas_24-1,1,LOW,4773,0.42845601436265707,11140
Beethoven/Piano_Sonatas/24-1_no_2_repeat/DeTurck06M.mid,piece_d360d773df363493,Beethoven,Piano_Sonatas_24-1,2,MID,3409,0.3060143626570916,11140
Beethoven/Piano_Sonatas/24-1_no_2_repeat/DeTurck06M.mid,piece_d360d773df363493,Beethoven,Piano_Sonatas_24-1,3,HIGH,431,0.038689407540394974,11140
Beethoven/Piano_Sonatas/24-1_no_2_repeat/DeTurck06M.mid,piece_d360d773df363493,Beethoven,Piano_Sonatas_24-1,4,FULL,549,0.049281867145421904,11140
Beethoven/Piano_Sonatas/24-1/Lisiecki01.mid,piece_d360d773df363493,Beethoven,Piano_Sonatas_24-1,0,ZERO,3022,0.17856298747341054,16924
Beethoven/Piano_Sonatas/24-1/Lisiecki01.mid,piece_d360d773df363493,Beethoven,Piano_Sonatas_24-1,1,LOW,5957,0.3519853462538407,16924
Beethoven/Piano_Sonatas/24-1/Lisiecki01.mid,piece_d360d773df363493,Beethoven,Piano_Sonatas_24-1,2,MID,6459,0.3816473646891988,16924
Beethoven/Piano_Sonatas/24-1/Lisiecki01.mid,piece_d360d773df363493,Beethoven,Piano_Sonatas_24-1,3,HIGH,823,0.0486291656818719,16924
Beethoven/Piano_Sonatas/24-1/Lisiecki01.mid,piece_d360d773df363493,Beethoven,Piano_Sonatas_24-1,4,FULL,663,0.03917513590167809,16924
Beethoven/Piano_Sonatas/24-1/Lisiecki05M.mid,piece_d360d773df363493,Beethoven,Piano_Sonatas_24-1,0,ZERO,8984,0.5326061180934314,16868
Beethoven/Piano_Sonatas/24-1/Lisiecki05M.mid,piece_d360d773df363493,Beethoven,Piano_Sonatas_24-1,1,LOW,977,0.05792032250414987,16868
Beethoven/Piano_Sonatas/24-1/Lisiecki05M.mid,piece_d360d773df363493,Beethoven,Piano_Sonatas_24-1,2,MID,6281,0.372361868626986,16868
Beethoven/Piano_Sonatas/24-1/Lisiecki05M.mid,piece_d360d773df363493,Beethoven,Piano_Sonatas_24-1,3,HIGH,417,0.02472136589992886,16868
Beethoven/Piano_Sonatas/24-1/Lisiecki05M.mid,piece_d360d773df363493,Beethoven,Piano_Sonatas_24-1,4,FULL,209,0.012390324875503914,16868
Beethoven/Piano_Sonatas/24-1_no_repeat/Lou02M.mid,piece_d360d773df363493,Beethoven,Piano_Sonatas_24-1,0,ZERO,2872,0.336615096108767,8532
Beethoven/Piano_Sonatas/24-1_no_repeat/Lou02M.mid,piece_d360d773df363493,Beethoven,Piano_Sonatas_24-1,1,LOW,1401,0.16420534458509142,8532
Beethoven/Piano_Sonatas/24-1_no_repeat/Lou02M.mid,piece_d360d773df363493,Beethoven,Piano_Sonatas_24-1,2,MID,1461,0.17123769338959213,8532
Beethoven/Piano_Sonatas/24-1_no_repeat/Lou02M.mid,piece_d360d773df363493,Beethoven,Piano_Sonatas_24-1,3,HIGH,441,0.05168776371308017,8532
Beethoven/Piano_Sonatas/24-1_no_repeat/Lou02M.mid,piece_d360d773df363493,Beethoven,Piano_Sonatas_24-1,4,FULL,2357,0.2762541022034693,8532
Beethoven/Piano_Sonatas/24-1/WangV01.mid,piece_d360d773df363493,Beethoven,Piano_Sonatas_24-1,0,ZERO,6482,0.38084606345475913,17020
Beethoven/Piano_Sonatas/24-1/WangV01.mid,piece_d360d773df363493,Beethoven,Piano_Sonatas_24-1,1,LOW,1660,0.09753231492361927,17020
Beethoven/Piano_Sonatas/24-1/WangV01.mid,piece_d360d773df363493,Beethoven,Piano_Sonatas_24-1,2,MID,2143,0.12591069330199764,17020
Beethoven/Piano_Sonatas/24-1/WangV01.mid,piece_d360d773df363493,Beethoven,Piano_Sonatas_24-1,3,HIGH,713,0.041891891891891894,17020
Beethoven/Piano_Sonatas/24-1/WangV01.mid,piece_d360d773df363493,Beethoven,Piano_Sonatas_24-1,4,FULL,6022,0.3538190364277321,17020
Beethoven/Piano_Sonatas/24-1_no_2_repeat/Cui02.mid,piece_d360d773df363493,Beethoven,Piano_Sonatas_24-1,0,ZERO,3300,0.2960172228202368,11148
Beethoven/Piano_Sonatas/24-1_no_2_repeat/Cui02.mid,piece_d360d773df363493,Beethoven,Piano_Sonatas_24-1,1,LOW,570,0.051130247578040904,11148
Beethoven/Piano_Sonatas/24-1_no_2_repeat/Cui02.mid,piece_d360d773df363493,Beethoven,Piano_Sonatas_24-1,2,MID,5250,0.47093649085037675,11148
Beethoven/Piano_Sonatas/24-1_no_2_repeat/Cui02.mid,piece_d360d773df363493,Beethoven,Piano_Sonatas_24-1,3,HIGH,941,0.0844097595981342,11148
Beethoven/Piano_Sonatas/24-1_no_2_repeat/Cui02.mid,piece_d360d773df363493,Beethoven,Piano_Sonatas_24-1,4,FULL,1087,0.09750627915321133,11148
Beethoven/Piano_Sonatas/24-1_no_2_repeat/Cui06M.mid,piece_d360d773df363493,Beethoven,Piano_Sonatas_24-1,0,ZERO,4893,0.44939382806759737,10888
Beethoven/Piano_Sonatas/24-1_no_2_repeat/Cui06M.mid,piece_d360d773df363493,Beethoven,Piano_Sonatas_24-1,1,LOW,869,0.07981263776634827,10888
Beethoven/Piano_Sonatas/24-1_no_2_repeat/Cui06M.mid,piece_d360d773df363493,Beethoven,Piano_Sonatas_24-1,2,MID,2955,0.27139970609845704,10888
Beethoven/Piano_Sonatas/24-1_no_2_repeat/Cui06M.mid,piece_d360d773df363493,Beethoven,Piano_Sonatas_24-1,3,HIGH,1089,0.10001836884643645,10888
Beethoven/Piano_Sonatas/24-1_no_2_repeat/Cui06M.mid,piece_d360d773df363493,Beethoven,Piano_Sonatas_24-1,4,FULL,1082,0.09937545922116091,10888
Beethoven/Piano_Sonatas/24-1_no_2_repeat/MERJAN01.mid,piece_d360d773df363493,Beethoven,Piano_Sonatas_24-1,0,ZERO,2222,0.19649805447470817,11308
Beethoven/Piano_Sonatas/24-1_no_2_repeat/MERJAN01.mid,piece_d360d773df363493,Beethoven,Piano_Sonatas_24-1,1,LOW,4008,0.3544393349840821,11308
Beethoven/Piano_Sonatas/24-1_no_2_repeat/MERJAN01.mid,piece_d360d773df363493,Beethoven,Piano_Sonatas_24-1,2,MID,1160,0.10258224266006367,11308
Beethoven/Piano_Sonatas/24-1_no_2_repeat/MERJAN01.mid,piece_d360d773df363493,Beethoven,Piano_Sonatas_24-1,3,HIGH,1514,0.13388751326494516,11308
Beethoven/Piano_Sonatas/24-1_no_2_repeat/MERJAN01.mid,piece_d360d773df363493,Beethoven,Piano_Sonatas_24-1,4,FULL,2404,0.21259285461620092,11308
Beethoven/Piano_Sonatas/24-1_no_2_repeat/Zusko01.mid,piece_d360d773df363493,Beethoven,Piano_Sonatas_24-1,0,ZERO,1540,0.13604240282685512,11320
Beethoven/Piano_Sonatas/24-1_no_2_repeat/Zusko01.mid,piece_d360d773df363493,Beethoven,Piano_Sonatas_24-1,1,LOW,2019,0.17835689045936395,11320
Beethoven/Piano_Sonatas/24-1_no_2_repeat/Zusko01.mid,piece_d360d773df363493,Beethoven,Piano_Sonatas_24-1,2,MID,2152,0.19010600706713782,11320
Beethoven/Piano_Sonatas/24-1_no_2_repeat/Zusko01.mid,piece_d360d773df363493,Beethoven,Piano_Sonatas_24-1,3,HIGH,537,0.04743816254416961,11320
Beethoven/Piano_Sonatas/24-1_no_2_repeat/Zusko01.mid,piece_d360d773df363493,Beethoven,Piano_Sonatas_24-1,4,FULL,5072,0.4480565371024735,11320
Beethoven/Piano_Sonatas/24-2/Lisiecki05M.mid,piece_82026b651d70e180,Beethoven,Piano_Sonatas_24-2,0,ZERO,4556,0.639528354856822,7124
Beethoven/Piano_Sonatas/24-2/Lisiecki05M.mid,piece_82026b651d70e180,Beethoven,Piano_Sonatas_24-2,1,LOW,410,0.05755193711398091,7124
Beethoven/Piano_Sonatas/24-2/Lisiecki05M.mid,piece_82026b651d70e180,Beethoven,Piano_Sonatas_24-2,2,MID,1516,0.21280179674340258,7124
Beethoven/Piano_Sonatas/24-2/Lisiecki05M.mid,piece_82026b651d70e180,Beethoven,Piano_Sonatas_24-2,3,HIGH,189,0.02653003930376193,7124
Beethoven/Piano_Sonatas/24-2/Lisiecki05M.mid,piece_82026b651d70e180,Beethoven,Piano_Sonatas_24-2,4,FULL,453,0.06358787198203257,7124
Beethoven/Piano_Sonatas/26-1/Ali02.mid,piece_19c43db9e579a634,Beethoven,Piano_Sonatas_26-1,0,ZERO,3152,0.2400975015234613,13128
Beethoven/Piano_Sonatas/26-1/Ali02.mid,piece_19c43db9e579a634,Beethoven,Piano_Sonatas_26-1,1,LOW,1597,0.12164838513101767,13128
Beethoven/Piano_Sonatas/26-1/Ali02.mid,piece_19c43db9e579a634,Beethoven,Piano_Sonatas_26-1,2,MID,4329,0.3297531992687386,13128
Beethoven/Piano_Sonatas/26-1/Ali02.mid,piece_19c43db9e579a634,Beethoven,Piano_Sonatas_26-1,3,HIGH,2033,0.15485984156002439,13128
Beethoven/Piano_Sonatas/26-1/Ali02.mid,piece_19c43db9e579a634,Beethoven,Piano_Sonatas_26-1,4,FULL,2017,0.15364107251675807,13128
Beethoven/Piano_Sonatas/26-1/HuNY02M.mid,piece_19c43db9e579a634,Beethoven,Piano_Sonatas_26-1,0,ZERO,5641,0.4265728977616455,13224
Beethoven/Piano_Sonatas/26-1/HuNY02M.mid,piece_19c43db9e579a634,Beethoven,Piano_Sonatas_26-1,1,LOW,1773,0.13407441016333937,13224
Beethoven/Piano_Sonatas/26-1/HuNY02M.mid,piece_19c43db9e579a634,Beethoven,Piano_Sonatas_26-1,2,MID,1546,0.11690865093768905,13224
Beethoven/Piano_Sonatas/26-1/HuNY02M.mid,piece_19c43db9e579a634,Beethoven,Piano_Sonatas_26-1,3,HIGH,323,0.02442528735632184,13224
Beethoven/Piano_Sonatas/26-1/HuNY02M.mid,piece_19c43db9e579a634,Beethoven,Piano_Sonatas_26-1,4,FULL,3941,0.29801875378100423,13224
Beethoven/Piano_Sonatas/26-1/MorozovY02.mid,piece_19c43db9e579a634,Beethoven,Piano_Sonatas_26-1,0,ZERO,6345,0.4836128048780488,13120
Beethoven/Piano_Sonatas/26-1/MorozovY02.mid,piece_19c43db9e579a634,Beethoven,Piano_Sonatas_26-1,1,LOW,1642,0.12515243902439024,13120
Beethoven/Piano_Sonatas/26-1/MorozovY02.mid,piece_19c43db9e579a634,Beethoven,Piano_Sonatas_26-1,2,MID,2333,0.17782012195121952,13120
Beethoven/Piano_Sonatas/26-1/MorozovY02.mid,piece_19c43db9e579a634,Beethoven,Piano_Sonatas_26-1,3,HIGH,643,0.049009146341463417,13120
Beethoven/Piano_Sonatas/26-1/MorozovY02.mid,piece_19c43db9e579a634,Beethoven,Piano_Sonatas_26-1,4,FULL,2157,0.16440548780487804,13120
Beethoven/Piano_Sonatas/26-1/Sham03M.mid,piece_19c43db9e579a634,Beethoven,Piano_Sonatas_26-1,0,ZERO,3342,0.2518842327404281,13268
Beethoven/Piano_Sonatas/26-1/Sham03M.mid,piece_19c43db9e579a634,Beethoven,Piano_Sonatas_26-1,1,LOW,4054,0.3055471811878203,13268
Beethoven/Piano_Sonatas/26-1/Sham03M.mid,piece_19c43db9e579a634,Beethoven,Piano_Sonatas_26-1,2,MID,1922,0.14485981308411214,13268
Beethoven/Piano_Sonatas/26-1/Sham03M.mid,piece_19c43db9e579a634,Beethoven,Piano_Sonatas_26-1,3,HIGH,656,0.04944226710883328,13268
Beethoven/Piano_Sonatas/26-1/Sham03M.mid,piece_19c43db9e579a634,Beethoven,Piano_Sonatas_26-1,4,FULL,3294,0.24826650587880614,13268
Beethoven/Piano_Sonatas/26-1/Zhdanov05M.mid,piece_19c43db9e579a634,Beethoven,Piano_Sonatas_26-1,0,ZERO,1787,0.13480687990343995,13256
Beethoven/Piano_Sonatas/26-1/Zhdanov05M.mid,piece_19c43db9e579a634,Beethoven,Piano_Sonatas_26-1,1,LOW,3704,0.27942063971031983,13256
Beethoven/Piano_Sonatas/26-1/Zhdanov05M.mid,piece_19c43db9e579a634,Beethoven,Piano_Sonatas_26-1,2,MID,4760,0.35908267954133977,13256
Beethoven/Piano_Sonatas/26-1/Zhdanov05M.mid,piece_19c43db9e579a634,Beethoven,Piano_Sonatas_26-1,3,HIGH,1260,0.09505129752564877,13256
Beethoven/Piano_Sonatas/26-1/Zhdanov05M.mid,piece_19c43db9e579a634,Beethoven,Piano_Sonatas_26-1,4,FULL,1745,0.13163850331925167,13256
Beethoven/Piano_Sonatas/26-1_no_repeat/Broberg01.mid,piece_19c43db9e579a634,Beethoven,Piano_Sonatas_26-1,0,ZERO,3581,0.34117759146341464,10496
Beethoven/Piano_Sonatas/26-1_no_repeat/Broberg01.mid,piece_19c43db9e579a634,Beethoven,Piano_Sonatas_26-1,1,LOW,978,0.09317835365853659,10496
Beethoven/Piano_Sonatas/26-1_no_repeat/Broberg01.mid,piece_19c43db9e579a634,Beethoven,Piano_Sonatas_26-1,2,MID,1690,0.16101371951219512,10496
Beethoven/Piano_Sonatas/26-1_no_repeat/Broberg01.mid,piece_19c43db9e579a634,Beethoven,Piano_Sonatas_26-1,3,HIGH,970,0.09241615853658537,10496
Beethoven/Piano_Sonatas/26-1_no_repeat/Broberg01.mid,piece_19c43db9e579a634,Beethoven,Piano_Sonatas_26-1,4,FULL,3277,0.3122141768292683,10496
Beethoven/Piano_Sonatas/26-1/Huang02.mid,piece_19c43db9e579a634,Beethoven,Piano_Sonatas_26-1,0,ZERO,4478,0.34308918173460007,13052
Beethoven/Piano_Sonatas/26-1/Huang02.mid,piece_19c43db9e579a634,Beethoven,Piano_Sonatas_26-1,1,LOW,1588,0.12166717744406988,13052
Beethoven/Piano_Sonatas/26-1/Huang02.mid,piece_19c43db9e579a634,Beethoven,Piano_Sonatas_26-1,2,MID,2398,0.18372663193380326,13052
Beethoven/Piano_Sonatas/26-1/Huang02.mid,piece_19c43db9e579a634,Beethoven,Piano_Sonatas_26-1,3,HIGH,3248,0.24885075084278271,13052
Beethoven/Piano_Sonatas/26-1/Huang02.mid,piece_19c43db9e579a634,Beethoven,Piano_Sonatas_26-1,4,FULL,1340,0.1026662580447441,13052
Beethoven/Piano_Sonatas/26-1/LEE_K05.mid,piece_19c43db9e579a634,Beethoven,Piano_Sonatas_26-1,0,ZERO,2431,0.18455815365927725,13172
Beethoven/Piano_Sonatas/26-1/LEE_K05.mid,piece_19c43db9e579a634,Beethoven,Piano_Sonatas_26-1,1,LOW,2375,0.1803067112055876,13172
